YEAR,MONTH,DAY,AQI,AIRCONDI,PM2.5,PM10,SO2,CO,NO2,O3_8h,DAYS,HOLI,TEMP_H,TEMP_A,TEMP_L,DEW_H,DEW_A,DEW_L,HUMID_H,HUMID_A,HUMID_L,PRES_H,PRES_A,PRES_L,VISI_H,VISI_A,VISI_L,WIND_H,WIND_A,PRECIPI,EVENTS,EVENTS_NUM,SEASON
2015,3,8,169,4,129,148,22,1.4,53,79,7,1,14,6,-2,-1,-10,-25,87,41,5,1031,1022,1018,31,5,2,35,11,0,Sunny,1,1
2015,3,9,40,1,7,28,3,.3,14,79,1,0,5,0,-5,-21,-26,-31,24,13,4,1039,1036,1031,31,29,26,35,23,0,Sunny,1,1
2015,3,10,45,1,30,45,13,.8,39,78,2,0,9,0,-8,-12,-21,-28,53,19,4,1037,1030,1024,31,15,8,21,10,0,Sunny,1,1
2015,3,11,52,2,37,52,13,1,46,75,3,0,12,3,-6,-13,-18,-22,54,22,4,1027,1023,1020,31,14,7,26,8,0,Sunny,1,1
2015,3,12,83,2,61,79,21,1.2,60,60,4,0,13,4,-4,-4,-13,-19,64,28,5,1020,1017,1013,18,9,5,21,8,0,Sunny,1,1
2015,3,13,86,2,64,82,21,1.3,60,80,5,0,13,4,-5,-4,-13,-22,86,37,4,1026,1022,1019,31,10,3,18,6,0,Sunny,1,1
2015,3,14,127,3,97,119,40,1.9,83,42,6,1,11,6,1,-3,-6,-8,70,49,15,1026,1021,1015,10,7,5,14,8,0,Sunny,1,1
2015,3,15,135,3,103,198,26,1.7,73,93,7,1,17,7,-3,-4,-10,-17,80,32,4,1020,1017,1014,8,6,3,26,8,0,Sunny,1,1
2015,3,16,257,5,207,295,33,2,85,67,1,0,14,10,6,7,2,-6,87,58,29,1015,1012,1009,8,4,2,11,6,0,Sunny,1,1
2015,3,17,233,5,183,222,16,1.7,57,102,2,0,17,10,3,6,-1,-8,93,52,14,1022,1019,1015,13,4,0,21,10,0,Fog,2,1
2015,3,18,69,2,47,89,12,.8,50,82,3,0,14,9,4,-4,-8,-12,56,31,9,1021,1016,1012,19,13,5,14,8,0,Sunny,1,1
2015,3,19,127,3,81,203,11,1.1,69,72,4,0,20,10,1,-4,-8,-13,56,29,4,1019,1016,1014,10,6,3,21,8,0,Sunny,1,1
2015,3,20,124,3,44,199,6,.5,46,98,5,0,21,12,4,-5,-13,-18,43,17,4,1021,1017,1013,13,9,5,35,11,0,Sunny,1,1
2015,3,21,77,2,19,103,4,.3,28,87,6,1,20,15,10,-12,-18,-22,19,9,4,1021,1018,1015,27,18,6,35,16,0,Sunny,1,1
2015,3,22,77,2,20,104,4,.3,21,87,7,1,14,10,6,-7,-17,-24,36,15,4,1031,1028,1022,31,20,10,26,16,0,Sunny,1,1
2015,3,23,67,2,34,84,7,.7,43,89,1,0,19,8,-2,-5,-12,-19,69,26,4,1031,1029,1025,31,16,6,21,8,0,Sunny,1,1
2015,3,24,102,3,77,122,29,1.8,68,88,2,0,16,9,3,-2,-8,-12,53,30,9,1034,1031,1028,13,9,6,21,10,0,Sunny,1,1
2015,3,25,161,4,123,158,41,1.8,79,107,3,0,18,10,2,1,-1,-4,75,45,20,1032,1030,1028,8,7,3,18,8,0,Sunny,1,1
2015,3,26,138,3,105,155,21,1,56,138,4,0,21,12,3,2,-1,-7,75,38,9,1031,1028,1025,8,7,5,26,10,0,Sunny,1,1
2015,3,27,138,3,83,115,18,.8,55,128,5,0,21,13,6,3,1,-2,66,41,20,1026,1020,1013,8,7,5,21,10,0,Sunny,1,1
2015,3,28,163,4,64,277,8,.5,33,109,6,1,25,17,9,5,1,-3,66,33,10,1016,1013,1011,19,7,4,40,14,0,Sunny,1,1
2015,3,29,166,4,75,282,17,1.1,67,111,7,1,24,14,6,5,2,-1,70,41,11,1018,1014,1010,8,6,4,21,6,0,Sunny,1,1
2015,3,30,197,4,148,338,29,1.4,63,129,1,0,23,17,12,9,7,3,62,49,26,1011,1009,1006,7,5,3,18,10,0,Sunny,1,1
2015,3,31,202,5,152,191,21,2.3,54,107,2,0,17,12,7,10,8,2,94,76,51,1023,1015,1009,26,5,2,18,10,7.11,Rain,3,1
2015,4,1,80,2,59,78,5,.7,49,79,3,0,14,9,5,6,-1,-8,93,54,14,1024,1020,1013,21,10,6,18,6,10.92,Rain,3,1
2015,4,2,50,1,35,19,4,.7,26,88,4,0,14,9,4,6,4,2,100,74,32,1012,1003,997,31,8,3,21,13,6.1,"Rain , Snow",6,1
2015,4,3,62,2,28,40,4,.6,27,114,5,0,16,11,6,4,2,-1,76,50,24,1014,1012,1005,26,17,10,21,11,0,Sunny,1,1
2015,4,4,84,2,62,75,5,.6,36,134,6,1,17,12,8,4,3,1,66,51,28,1015,1012,1010,11,8,5,18,10,0,Sunny,1,1
2015,4,5,74,2,53,99,3,.5,30,104,7,1,18,13,7,7,-4,-11,87,36,7,1027,1018,1013,29,9,3,40,16,0,Sunny,1,1
2015,4,6,38,1,20,32,2,.3,14,76,1,1,12,8,4,-6,-12,-14,42,24,8,1033,1030,1027,31,25,14,26,16,0,Sunny,1,1
2015,4,7,45,1,23,39,4,.3,23,89,2,0,14,7,0,-6,-12,-17,44,23,5,1035,1031,1026,31,23,6,26,11,0,Sunny,1,1
2015,4,8,126,3,96,123,12,.8,49,99,3,0,15,8,2,2,-2,-6,71,48,20,1028,1024,1021,10,6,3,26,11,0,Sunny,1,1
2015,4,9,212,5,162,190,17,1.2,59,120,4,0,18,10,2,7,2,0,87,56,27,1022,1020,1017,8,5,2,26,8,0,Sunny,1,1
2015,4,10,200,4,150,186,9,1.1,62,126,5,0,21,13,5,8,4,-4,93,56,17,1022,1019,1016,10,4,2,21,6,0,Rain,3,1
2015,4,11,188,4,141,77,16,1.7,46,130,6,1,19,14,8,9,8,5,94,66,34,1025,1020,1018,10,5,2,21,11,16,"Rain , Thunderstorm",4,1
2015,4,12,44,1,12,26,2,.3,12,87,7,1,11,8,5,8,-2,-6,93,50,19,1031,1026,1021,31,25,10,40,21,0,Rain,3,1
2015,4,13,67,2,26,39,3,.4,22,120,1,0,19,12,5,4,-1,-4,71,41,16,1031,1024,1015,27,15,6,29,18,.25,Rain,3,1
2015,4,14,74,2,54,84,5,.7,54,114,2,0,26,14,4,5,2,-5,93,45,10,1015,1008,1002,14,10,3,26,6,0,Sunny,1,1
2015,4,15,168,4,109,286,14,.9,70,101,3,0,25,17,8,9,4,-10,82,43,7,1006,1000,994,8,6,1,55,11,0,Sunny,1,1
2015,4,16,91,2,26,132,3,.2,13,95,4,0,22,16,11,-3,-11,-19,23,13,4,1015,1011,1007,27,15,7,55,31,0,Sunny,1,1
2015,4,17,112,3,67,173,16,.7,55,100,5,0,26,16,6,6,0,-5,71,33,12,1010,1009,1006,14,9,6,26,13,0,Sunny,1,1
2015,4,18,182,4,138,273,27,1.5,89,99,6,1,22,18,14,12,8,5,68,52,35,1013,1011,1009,8,6,3,14,6,0,Rain,3,1
2015,4,19,91,2,60,133,6,.6,30,100,7,1,22,16,11,12,1,-13,82,43,4,1017,1014,1012,19,9,3,29,11,0,Sunny,1,1
2015,4,20,90,2,67,112,7,.8,43,127,1,0,23,14,5,8,2,-10,93,47,7,1017,1014,1010,19,8,3,29,8,0,Sunny,1,1
2015,4,21,90,2,63,129,8,.6,44,111,2,0,27,17,8,7,1,-14,82,37,4,1017,1010,1006,23,8,5,35,11,0,Sunny,1,1
2015,4,22,84,2,43,100,8,.6,49,141,3,0,26,16,7,6,2,-3,81,36,10,1020,1016,1013,18,13,8,29,10,0,Sunny,1,1
2015,4,23,79,2,54,108,11,.6,49,115,4,0,30,20,11,7,1,-16,72,34,4,1022,1015,1012,24,10,6,40,10,0,Sunny,1,1
2015,4,24,103,3,52,155,7,.6,47,139,5,0,27,17,7,8,2,-3,87,39,9,1024,1020,1016,14,11,6,26,8,0,Sunny,1,1
2015,4,25,115,3,72,158,12,.8,64,177,6,1,32,20,9,11,4,-2,76,35,9,1017,1014,1010,11,8,6,29,10,0,Sunny,1,1
2015,4,26,161,4,98,182,20,1,53,226,7,1,31,21,12,15,12,8,94,48,19,1012,1009,1006,11,6,3,26,11,0,Sunny,1,1
2015,4,27,114,3,81,134,12,.9,46,175,1,0,28,22,17,16,13,11,82,58,33,1007,1005,1000,10,7,5,26,10,1.02,"Rain , Thunderstorm",4,1
2015,4,28,78,2,43,68,5,.7,39,134,2,0,26,21,16,14,12,9,82,59,28,1014,1010,1006,14,10,3,14,8,0,Sunny,1,1
2015,4,29,150,3,115,136,11,1.3,48,196,3,0,27,20,14,15,14,12,94,64,37,1015,1013,1009,7,5,2,21,8,0,Sunny,1,1
2015,4,30,149,3,114,146,11,1.1,43,209,4,0,30,23,16,16,14,12,88,57,23,1013,1010,1008,10,5,2,21,10,0,Sunny,1,1
2015,5,1,165,4,125,141,13,1.1,45,171,5,1,26,20,14,16,13,10,94,72,43,1012,1009,1008,13,6,2,43,11,7.11,Rain,3,1
2015,5,2,88,2,45,68,3,.6,30,145,6,1,24,18,13,15,13,11,94,68,41,1012,1010,1007,18,10,6,18,8,0,Sunny,1,1
2015,5,3,72,2,40,94,2,.4,24,113,7,1,25,19,13,14,-3,-12,100,30,4,1017,1013,1010,27,9,2,40,16,0,Sunny,1,1
2015,5,4,66,2,23,65,4,.3,20,119,1,0,24,16,8,4,-6,-14,37,18,5,1019,1014,1008,27,21,11,32,18,0,Sunny,1,1
2015,5,5,72,2,43,94,7,.5,37,114,2,0,29,19,10,7,1,-10,71,31,4,1009,1005,1002,27,13,8,26,10,0,Sunny,1,1
2015,5,6,60,2,19,70,3,.3,24,100,3,0,22,18,14,-2,-7,-12,27,17,4,1012,1011,1009,27,21,11,21,13,0,Sunny,1,1
2015,5,7,89,2,42,129,6,.6,37,119,4,0,27,18,9,7,1,-5,66,32,12,1012,1011,1008,18,11,6,26,10,0,Rain,3,1
2015,5,8,83,2,52,115,11,1,37,119,5,0,25,18,11,11,6,0,71,45,20,1015,1010,1007,10,7,3,21,8,0,Sunny,1,1
2015,5,9,55,2,39,52,7,1,33,100,6,1,16,13,11,8,6,2,77,59,31,1019,1017,1015,18,11,6,26,10,0,Rain,3,1
2015,5,10,49,1,34,35,4,1.3,46,46,7,1,12,11,9,9,7,3,100,82,42,1017,1015,1013,11,5,2,18,6,17.02,Rain,3,1
2015,5,11,42,1,24,20,2,.8,30,84,1,0,20,14,9,9,6,1,100,59,23,1014,1007,1000,24,12,3,35,11,0,Rain,3,1
2015,5,12,54,2,19,44,2,.5,41,105,2,0,28,19,11,11,6,2,82,43,11,1000,995,992,24,16,10,35,14,0,Rain,3,1
2015,5,13,98,2,57,133,4,.8,66,158,3,0,32,21,10,15,9,1,94,51,11,1001,994,991,8,7,3,32,6,0,Sunny,1,1
2015,5,14,57,2,20,62,5,.3,29,108,4,0,27,22,17,8,2,-1,43,26,12,1012,1007,1002,21,14,8,50,24,0,Sunny,1,1
2015,5,15,67,2,23,47,3,.4,26,120,5,0,26,21,16,9,4,0,63,32,14,1018,1014,1012,23,15,8,26,11,0,Rain,3,1
2015,5,16,116,3,46,96,8,.7,43,178,6,1,30,20,11,12,7,-1,88,43,13,1014,1009,1004,11,8,5,26,8,0,Sunny,1,1
2015,5,17,166,4,126,182,15,1.2,43,165,7,1,27,22,18,19,16,12,94,66,40,1004,999,994,7,4,2,18,10,0,Rain,3,1
2015,5,18,75,2,55,93,3,.5,33,105,1,0,28,23,18,19,2,-13,100,34,5,1005,1001,998,18,6,2,47,16,0,Sunny,1,1
2015,5,19,49,1,11,49,2,.3,16,93,2,0,27,19,12,4,-3,-14,40,19,4,1013,1008,1005,26,18,8,58,19,0,Sunny,1,1
2015,5,20,63,2,16,37,2,.3,22,116,3,0,30,21,12,6,3,-1,58,26,8,1018,1015,1012,27,21,18,26,16,0,Sunny,1,1
2015,5,21,91,2,33,84,6,.5,43,149,4,0,30,21,13,9,7,3,72,37,14,1014,1011,1008,16,13,8,32,11,0,Sunny,1,1
2015,5,22,137,3,52,89,12,.8,41,201,5,0,30,21,12,12,9,7,82,43,18,1012,1009,1006,14,10,6,18,8,0,Sunny,1,1
2015,5,23,179,4,95,139,16,1,53,244,6,1,32,23,15,15,12,10,77,47,18,1010,1008,1005,10,6,3,21,8,0,Sunny,1,1
2015,5,24,178,4,115,164,16,1.2,56,243,7,1,33,26,18,16,13,9,77,46,17,1008,1006,1004,11,5,2,21,8,0,Sunny,1,1
2015,5,25,203,5,101,166,24,1.2,47,281,1,0,34,27,19,15,13,12,73,43,20,1007,1005,1003,10,6,3,29,8,0,Sunny,1,1
2015,5,26,191,4,87,149,19,.9,38,256,2,0,35,28,21,16,14,10,64,42,20,1007,1005,1003,10,8,5,26,13,0,Sunny,1,1
2015,5,27,160,4,92,141,11,.9,33,225,3,0,32,26,20,17,15,13,73,49,23,1007,1004,1002,8,6,3,21,11,0,Sunny,1,1
2015,5,28,151,4,116,151,23,1.2,36,197,4,0,31,26,20,18,16,13,73,52,34,1005,1004,1002,10,6,3,21,11,0,Rain,3,1
2015,5,29,104,3,61,94,5,.8,42,164,5,0,31,26,20,19,16,13,88,59,27,1008,1005,1003,14,7,3,21,8,.76,Rain,3,1
2015,5,30,136,3,54,90,6,.8,39,200,6,1,31,23,15,17,13,9,94,54,19,1010,1007,1004,11,7,2,21,8,0,Sunny,1,1
2015,5,31,153,4,55,102,15,.9,44,218,7,1,34,26,17,17,14,12,82,47,22,1005,1001,997,13,9,6,26,10,0,Sunny,1,1
2015,6,1,159,4,88,166,14,1,46,224,1,0,33,28,23,21,18,13,73,54,28,1003,1000,999,10,6,3,18,8,0,Rain,3,2
2015,6,2,103,3,30,63,4,.5,26,163,2,0,35,28,21,17,4,-8,73,29,4,1014,1008,1004,19,12,3,29,11,0,Sunny,1,2
2015,6,3,75,2,32,101,6,.5,36,128,3,0,33,24,16,14,6,-5,88,35,8,1015,1012,1009,19,13,8,26,10,0,Sunny,1,2
2015,6,4,70,2,51,90,7,3.4,55,96,4,0,27,22,18,17,14,7,94,67,28,1009,1004,1000,10,8,3,21,6,3.05,Rain,3,2
2015,6,5,68,2,49,52,5,6.8,45,65,5,0,32,23,15,17,14,11,100,64,18,1000,998,995,16,6,0,18,6,0,"Fog , Rain , Thunder",4,2
2015,6,6,79,2,25,62,3,5,32,135,6,1,31,24,17,17,13,8,82,53,20,1005,1002,999,27,14,10,26,13,.76,"Rain , Thunderstorm",4,2
2015,6,7,43,1,14,32,4,2.6,30,86,7,1,30,22,15,14,9,-1,91,46,8,1010,1008,1005,31,17,10,21,10,0,Rain,3,2
2015,6,8,69,2,18,35,4,.5,35,123,1,0,33,23,14,14,9,4,86,41,11,1008,1005,1001,26,14,6,21,11,.25,Rain,3,2
2015,6,9,134,3,49,87,15,1.1,49,197,2,0,30,24,19,17,13,11,78,50,30,1004,1001,999,10,9,5,21,8,3.05,"Rain , Thunderstorm",4,2
2015,6,10,100,2,75,74,4,1.1,34,154,3,0,24,21,16,19,18,16,100,81,60,1004,1000,997,10,5,2,26,10,5.08,"Rain , Thunderstorm",4,2
2015,6,11,48,1,20,25,3,.6,21,96,4,0,30,23,16,16,12,6,100,55,16,999,997,996,26,13,3,35,13,0,Rain,3,2
2015,6,12,44,1,8,22,3,.4,22,87,5,0,29,23,18,13,10,7,73,39,17,999,998,996,31,25,10,43,18,0,Sunny,1,2
2015,6,13,65,2,11,27,3,.4,18,118,6,1,29,23,18,18,16,11,94,63,35,1009,1004,999,31,14,10,26,14,.51,"Rain , Thunderstorm",4,2
2015,6,14,98,2,19,37,3,.5,29,158,7,1,33,24,17,18,15,12,94,56,21,1009,1008,1006,29,19,10,14,8,0,Sunny,1,2
2015,6,15,166,4,85,121,15,1.2,40,231,1,0,32,26,21,18,16,13,83,54,24,1009,1007,1004,10,6,3,26,8,0,Sunny,1,2
2015,6,16,177,4,104,144,12,1.2,50,242,2,0,34,27,21,20,17,13,83,56,19,1005,1003,1001,13,7,3,29,8,0,Rain,3,2
2015,6,17,126,3,42,67,3,.8,36,189,3,0,33,27,20,21,18,12,88,62,19,1006,1003,1000,21,11,6,40,10,11.94,"Rain , Thunderstorm",4,2
2015,6,18,53,2,19,32,2,.5,28,103,4,0,33,26,19,18,9,3,94,37,9,1008,1006,1003,27,20,3,29,10,0,Rain,3,2
2015,6,19,35,1,14,33,2,.5,24,70,5,0,27,22,17,17,14,6,94,67,23,1013,1010,1005,21,11,6,26,11,1.02,"Rain , Thunderstorm",4,2
2015,6,20,103,3,23,39,2,.6,37,163,6,1,32,23,16,16,14,12,94,54,23,1013,1011,1009,27,18,6,14,8,0,Sunny,1,2
2015,6,21,137,3,41,73,5,.6,39,201,7,1,32,26,19,18,15,12,88,50,21,1010,1008,1005,18,13,6,14,6,0,Sunny,1,2
2015,6,22,163,4,90,117,16,1.1,38,228,1,1,32,26,21,18,16,14,73,54,26,1007,1006,1004,11,6,3,18,8,.25,Sunny,1,2
2015,6,23,231,5,181,178,15,1.7,39,238,2,0,31,27,22,20,18,16,84,60,29,1008,1007,1005,8,4,1,21,10,0,Rain,3,2
2015,6,24,159,4,121,123,9,1.1,43,190,3,0,27,24,22,20,18,17,83,66,46,1006,1005,1004,8,5,3,18,10,0,Rain,3,2
2015,6,25,164,4,125,111,6,1,51,128,4,0,27,24,22,20,19,18,83,70,46,1004,1001,999,8,5,2,11,6,2.03,Rain,3,2
2015,6,26,139,3,106,23,2,.9,24,200,5,0,29,24,21,22,21,18,100,79,46,1003,1000,999,10,4,0,18,6,6.1,"Rain , Thunderstorm",4,2
2015,6,27,120,3,89,51,4,.8,32,182,6,1,29,25,21,23,21,19,94,77,52,1007,1005,1002,7,5,2,11,6,0,Sunny,1,2
2015,6,28,197,4,148,57,8,1.2,34,219,7,1,32,28,23,23,22,19,83,70,46,1008,1006,1003,8,4,2,18,8,0,Sunny,1,2
2015,6,29,154,4,118,39,5,1.1,42,178,1,0,28,23,19,22,19,16,94,83,60,1009,1005,1003,19,6,2,29,6,0,Rain,3,2
2015,6,30,52,2,15,20,2,.4,27,102,2,0,28,23,18,18,16,11,94,66,28,1008,1003,997,31,15,10,21,11,.76,Rain,3,2
2015,7,1,41,1,18,38,3,.4,34,82,3,0,33,24,16,19,14,8,94,57,13,1001,998,995,31,16,8,21,8,1.02,Rain,3,2
2015,7,2,46,1,8,20,4,.3,28,92,4,0,34,24,16,15,11,4,82,40,9,1005,1002,1000,31,24,10,29,11,0,Sunny,1,2
2015,7,3,116,3,24,60,11,.9,34,178,5,0,31,24,17,14,12,9,82,43,17,1010,1008,1005,26,17,13,18,8,0,Sunny,1,2
2015,7,4,92,2,33,59,6,.7,45,150,6,1,27,23,19,17,14,9,84,57,25,1011,1010,1008,26,13,8,14,6,1.02,Rain,3,2
2015,7,5,160,4,62,71,9,1,36,225,7,1,31,23,17,18,15,12,94,59,28,1011,1010,1007,11,8,5,14,6,0,Sunny,1,2
2015,7,6,156,4,69,76,10,1.1,33,221,1,0,31,24,19,18,16,13,94,57,27,1012,1010,1008,19,7,3,14,6,0,Sunny,1,2
2015,7,7,160,4,67,86,7,.9,32,225,2,0,33,27,20,18,17,15,88,53,26,1011,1009,1006,13,7,5,18,8,0,Sunny,1,2
2015,7,8,175,4,125,132,8,1.1,35,240,3,0,34,28,22,21,19,16,88,59,31,1012,1010,1008,11,5,2,18,8,0,Sunny,1,2
2015,7,9,172,4,72,92,11,.8,37,237,4,0,34,28,23,18,16,12,73,49,24,1014,1012,1010,18,7,2,18,8,0,Sunny,1,2
2015,7,10,145,3,50,82,9,.7,32,210,5,0,33,28,23,20,18,15,83,55,29,1013,1010,1007,19,9,6,18,10,0,Sunny,1,2
2015,7,11,181,4,103,126,10,1.1,35,246,6,1,35,29,23,21,19,17,83,57,29,1010,1007,1004,11,6,2,18,6,0,Sunny,1,2
2015,7,12,200,4,108,158,5,.9,46,267,7,1,39,31,23,21,20,14,88,57,23,1004,1000,995,10,5,2,29,6,0,"Rain , Thunderstorm",4,2
2015,7,13,176,4,49,84,3,.6,43,241,1,0,40,32,24,22,17,12,83,42,13,1000,998,996,16,10,6,21,6,.25,Sunny,1,2
2015,7,14,147,3,35,65,4,.6,30,212,2,0,36,30,24,21,17,13,83,45,22,1005,1003,1000,19,12,6,40,14,0,"Rain , Thunderstorm",4,2
2015,7,15,85,2,34,62,3,.6,47,142,3,0,30,27,24,19,17,14,65,50,34,1007,1005,1004,19,13,10,21,10,7.11,Rain,3,2
2015,7,16,54,2,37,47,2,.7,29,105,4,0,28,24,21,20,19,18,94,76,54,1008,1007,1006,14,9,2,26,14,1.02,"Rain , Thunderstorm",4,2
2015,7,17,50,1,35,43,2,.8,32,91,5,0,28,24,21,21,19,18,92,77,54,1009,1007,1005,14,9,3,18,11,6.1,"Rain , Thunderstorm",4,2
2015,7,18,78,2,47,30,2,.8,26,134,6,1,28,24,20,22,21,19,100,84,55,1008,1006,1005,10,8,2,14,8,30.99,"Rain , Thunderstorm",4,2
2015,7,19,89,2,66,33,2,.9,32,124,7,1,28,24,21,23,22,21,100,90,57,1009,1008,1007,10,5,2,21,6,.76,"Fog , Rain , Thunder",4,2
2015,7,20,118,3,89,144,2,.9,33,142,1,0,29,26,22,23,22,21,100,82,51,1009,1007,1005,8,5,2,14,6,0,"Rain , Thunderstorm",4,2
2015,7,21,176,4,133,75,2,1.1,33,151,2,0,30,26,22,24,23,20,94,83,58,1007,1005,1002,10,4,2,26,6,0,"Rain , Thunderstorm",4,2
2015,7,22,110,3,62,55,2,.7,35,171,3,0,31,26,21,25,22,19,100,80,43,1006,1004,1002,10,7,3,40,6,4.06,"Rain , Thunderstorm",4,2
2015,7,23,70,2,41,54,2,.8,48,123,4,0,31,27,22,25,23,19,100,81,50,1006,1004,1002,11,6,3,11,5,0,Sunny,1,2
2015,7,24,138,3,50,77,2,.9,46,201,5,0,34,28,23,23,21,17,94,72,31,1003,1001,999,14,7,3,18,6,0,Sunny,1,2
2015,7,25,158,4,90,108,3,1,38,223,6,1,34,28,22,24,22,20,94,70,41,1002,1000,999,8,7,3,18,6,0,Sunny,1,2
2015,7,26,151,4,104,123,4,1,33,216,7,1,35,29,24,25,23,20,94,68,35,1005,1003,1000,10,6,3,11,5,0,Rain,3,2
2015,7,27,130,3,75,133,3,.9,33,192,1,0,34,28,23,26,23,20,100,73,52,1006,1004,1001,10,7,3,32,8,27.94,"Rain , Thunderstorm",4,2
2015,7,28,109,3,52,76,2,.8,30,169,2,0,31,27,23,24,23,21,100,82,51,1005,1003,1001,8,5,2,11,6,.51,Rain,3,2
2015,7,29,138,3,86,55,2,.9,35,201,3,0,32,28,24,27,24,22,94,78,59,1003,1001,999,10,5,2,21,6,1.02,Rain,3,2
2015,7,30,75,2,44,52,2,.9,28,129,4,0,28,24,21,24,22,19,100,85,70,1007,1004,1001,18,8,2,21,10,1.02,"Rain , Thunderstorm",4,2
2015,7,31,85,2,26,41,2,.7,26,142,5,0,30,26,21,23,21,20,100,77,52,1008,1007,1006,19,11,5,11,6,.25,Rain,3,2
2015,8,1,90,2,67,72,3,1.3,47,100,6,1,27,24,23,24,23,21,100,88,65,1008,1006,1003,10,4,0,14,5,32,"Rain , Thunderstorm",4,2
2015,8,2,102,3,74,88,2,1.2,27,162,7,1,30,27,23,25,23,22,100,87,65,1004,1002,1000,7,5,0,14,5,.51,Rain,3,2
2015,8,3,82,2,60,33,4,1.1,33,101,1,0,29,24,21,25,21,14,100,77,39,1003,1002,1000,26,7,2,29,6,.25,Rain,3,2
2015,8,4,110,3,21,54,4,.5,32,171,2,0,33,24,17,21,18,14,94,62,27,1003,1001,999,27,19,10,18,8,0,Sunny,1,2
2015,8,5,127,3,64,102,3,1,40,189,3,0,32,26,20,24,22,18,100,76,46,1006,1003,1001,18,7,3,29,6,0,"Rain , Thunderstorm",4,2
2015,8,6,119,3,58,95,2,.8,31,180,4,0,31,26,20,24,21,17,94,74,47,1010,1007,1005,21,8,3,14,8,0,Sunny,1,2
2015,8,7,119,3,90,107,4,1.1,33,167,5,0,31,26,20,24,22,18,94,83,52,1015,1012,1010,10,5,2,40,8,5.08,"Rain , Thunderstorm",4,2
2015,8,8,110,3,40,72,3,.7,34,171,6,1,31,24,19,23,20,18,100,76,43,1014,1013,1010,18,8,3,11,8,0,Sunny,1,2
2015,8,9,152,4,53,85,3,.8,37,217,7,1,35,28,21,24,21,17,94,70,34,1012,1010,1008,10,7,2,11,5,0,Sunny,1,2
2015,8,10,112,3,42,80,2,.7,38,173,1,0,35,29,23,24,21,17,94,65,29,1011,1009,1007,23,10,2,14,8,0,Sunny,1,2
2015,8,11,175,4,91,128,6,1.4,36,240,2,0,35,30,25,24,22,20,89,68,34,1010,1008,1006,10,6,2,32,6,0,Rain,3,2
2015,8,12,161,4,81,129,4,1,36,226,3,0,36,29,23,24,22,17,94,67,32,1008,1006,1003,8,6,3,18,6,0,Sunny,1,2
2015,8,13,202,5,120,160,7,1.3,41,275,4,0,35,29,23,25,22,21,94,67,36,1006,1003,1001,8,5,3,18,8,0,Sunny,1,2
2015,8,14,119,3,58,95,4,.8,35,180,5,0,32,28,23,24,18,12,94,58,19,1004,1003,1002,18,7,3,29,10,0,Sunny,1,2
2015,8,15,80,2,22,54,3,.6,36,135,6,1,35,28,20,20,16,10,88,52,13,1006,1005,1003,31,20,11,21,8,0,Sunny,1,2
2015,8,16,201,5,38,89,6,.7,40,270,7,1,35,27,19,21,18,16,94,58,28,1007,1005,1003,14,11,10,18,6,0,Sunny,1,2
2015,8,17,145,3,80,161,8,1,40,209,1,0,33,28,23,22,19,14,88,60,35,1008,1006,1004,11,6,3,29,8,0,Sunny,1,2
2015,8,18,90,2,48,82,3,.8,34,147,2,0,31,27,23,23,18,16,78,63,37,1012,1010,1008,19,9,3,26,8,.25,Rain,3,2
2015,8,19,97,2,51,65,2,.8,38,156,3,0,29,24,21,22,19,17,100,75,42,1013,1011,1009,11,7,3,18,6,.76,Rain,3,2
2015,8,20,100,2,33,51,2,.6,26,160,4,0,34,27,19,20,17,11,94,61,24,1011,1008,1004,18,10,6,21,8,0,Thunderstorm,4,2
2015,8,21,94,2,14,37,2,.4,25,152,5,0,33,26,18,20,16,11,83,53,20,1008,1005,1003,31,27,18,14,8,0,Sunny,1,2
2015,8,22,56,2,17,38,4,.6,20,107,6,1,33,27,21,19,17,15,83,59,27,1008,1005,1004,31,15,5,21,11,0,Sunny,1,2
2015,8,23,53,2,21,33,4,.8,23,103,7,1,28,24,20,21,19,17,94,78,41,1011,1009,1008,23,12,10,29,8,2.03,"Rain , Thunderstorm",4,2
2015,8,24,55,2,13,28,2,.5,22,106,1,0,29,24,19,21,18,16,94,73,35,1012,1011,1009,29,19,10,18,8,0,Rain,3,2
2015,8,25,50,1,14,27,2,.5,23,99,2,0,31,26,20,20,18,14,94,66,29,1012,1010,1008,26,16,10,18,6,0,Rain,3,2
2015,8,26,61,2,12,27,2,.4,23,113,3,0,33,27,20,19,18,14,88,62,27,1011,1009,1007,29,15,10,14,8,0,Rain,3,2
2015,8,27,60,2,12,26,2,.4,25,111,4,0,32,26,21,20,17,14,88,61,23,1011,1009,1007,29,15,10,18,8,0,Sunny,1,2
2015,8,28,70,2,16,38,3,.5,24,124,5,0,34,27,19,20,17,13,94,60,21,1009,1007,1005,24,13,5,21,6,0,Sunny,1,2
2015,8,29,118,3,28,48,2,.6,21,179,6,1,31,24,19,19,17,15,88,60,34,1010,1009,1007,18,12,6,18,8,4.06,Sunny,1,2
2015,8,30,74,2,28,32,2,.9,25,128,7,1,24,22,20,21,18,16,98,80,59,1013,1012,1010,14,9,3,14,6,19.05,"Rain , Thunderstorm",4,2
